4.16201e-15,0.125
3.9736583246086535e-15,0.375
4.1637464236821184e-15,0.625
4.1646130583836862e-15,0.875
3.9761400514690317e-15,1.0625
4.1663474105162771e-15,1.1875
3.9777962589256471e-15,1.3125
4.1680832077917763e-15,1.4375
