2.08008e-05,0.125
2.0805159630857e-05,0.375
2.0809489078098983e-05,0.625
2.0813820327777016e-05,0.875
4.8660380629882908e-14,1.0625
4.8291754076438667e-14,1.1875
4.7922973976580411e-14,1.3125
4.7554040234351625e-14,1.4375
